Token	POS-Tag	OOV	Id	Index	Granularidade	Documento
incidente	NOUN	0	32	21	0	usar o incidente brancoamarelo como desculpa nem todos os gays sao como aqueles mano queria muito saber o que foi esse incidente olhei ao redor e vi que o burburinho da outra rua estava chegando a nos nisso uma moca que estava conversando com sua amiga no outro lado da
olhei	VERB	1	32	22	0	usar o incidente brancoamarelo como desculpa nem todos os gays sao como aqueles mano queria muito saber o que foi esse incidente olhei ao redor e vi que o burburinho da outra rua estava chegando a nos nisso uma moca que estava conversando com sua amiga no outro lado da
ao	ADP	0	32	23	0	usar o incidente brancoamarelo como desculpa nem todos os gays sao como aqueles mano queria muito saber o que foi esse incidente olhei ao redor e vi que o burburinho da outra rua estava chegando a nos nisso uma moca que estava conversando com sua amiga no outro lado da
redor	NOUN	0	32	24	0	usar o incidente brancoamarelo como desculpa nem todos os gays sao como aqueles mano queria muito saber o que foi esse incidente olhei ao redor e vi que o burburinho da outra rua estava chegando a nos nisso uma moca que estava conversando com sua amiga no outro lado da
e	CCONJ	0	32	25	0	usar o incidente brancoamarelo como desculpa nem todos os gays sao como aqueles mano queria muito saber o que foi esse incidente olhei ao redor e vi que o burburinho da outra rua estava chegando a nos nisso uma moca que estava conversando com sua amiga no outro lado da
vi	VERB	0	32	26	0	usar o incidente brancoamarelo como desculpa nem todos os gays sao como aqueles mano queria muito saber o que foi esse incidente olhei ao redor e vi que o burburinho da outra rua estava chegando a nos nisso uma moca que estava conversando com sua amiga no outro lado da
que	SCONJ	0	32	27	0	usar o incidente brancoamarelo como desculpa nem todos os gays sao como aqueles mano queria muito saber o que foi esse incidente olhei ao redor e vi que o burburinho da outra rua estava chegando a nos nisso uma moca que estava conversando com sua amiga no outro lado da
o	DET	0	32	28	0	usar o incidente brancoamarelo como desculpa nem todos os gays sao como aqueles mano queria muito saber o que foi esse incidente olhei ao redor e vi que o burburinho da outra rua estava chegando a nos nisso uma moca que estava conversando com sua amiga no outro lado da
burburinho	NOUN	1	32	29	0	usar o incidente brancoamarelo como desculpa nem todos os gays sao como aqueles mano queria muito saber o que foi esse incidente olhei ao redor e vi que o burburinho da outra rua estava chegando a nos nisso uma moca que estava conversando com sua amiga no outro lado da
da	ADP	0	32	30	0	usar o incidente brancoamarelo como desculpa nem todos os gays sao como aqueles mano queria muito saber o que foi esse incidente olhei ao redor e vi que o burburinho da outra rua estava chegando a nos nisso uma moca que estava conversando com sua amiga no outro lado da
outra	DET	0	32	31	0	usar o incidente brancoamarelo como desculpa nem todos os gays sao como aqueles mano queria muito saber o que foi esse incidente olhei ao redor e vi que o burburinho da outra rua estava chegando a nos nisso uma moca que estava conversando com sua amiga no outro lado da
rua	NOUN	0	32	32	0	usar o incidente brancoamarelo como desculpa nem todos os gays sao como aqueles mano queria muito saber o que foi esse incidente olhei ao redor e vi que o burburinho da outra rua estava chegando a nos nisso uma moca que estava conversando com sua amiga no outro lado da
estava	AUX	0	32	33	0	usar o incidente brancoamarelo como desculpa nem todos os gays sao como aqueles mano queria muito saber o que foi esse incidente olhei ao redor e vi que o burburinho da outra rua estava chegando a nos nisso uma moca que estava conversando com sua amiga no outro lado da
chegando	VERB	0	32	34	0	usar o incidente brancoamarelo como desculpa nem todos os gays sao como aqueles mano queria muito saber o que foi esse incidente olhei ao redor e vi que o burburinho da outra rua estava chegando a nos nisso uma moca que estava conversando com sua amiga no outro lado da
a	ADP	0	32	35	0	usar o incidente brancoamarelo como desculpa nem todos os gays sao como aqueles mano queria muito saber o que foi esse incidente olhei ao redor e vi que o burburinho da outra rua estava chegando a nos nisso uma moca que estava conversando com sua amiga no outro lado da
nos	ADP	0	32	36	0	usar o incidente brancoamarelo como desculpa nem todos os gays sao como aqueles mano queria muito saber o que foi esse incidente olhei ao redor e vi que o burburinho da outra rua estava chegando a nos nisso uma moca que estava conversando com sua amiga no outro lado da
nisso	ADP	1	32	37	0	usar o incidente brancoamarelo como desculpa nem todos os gays sao como aqueles mano queria muito saber o que foi esse incidente olhei ao redor e vi que o burburinho da outra rua estava chegando a nos nisso uma moca que estava conversando com sua amiga no outro lado da
uma	DET	0	32	38	0	usar o incidente brancoamarelo como desculpa nem todos os gays sao como aqueles mano queria muito saber o que foi esse incidente olhei ao redor e vi que o burburinho da outra rua estava chegando a nos nisso uma moca que estava conversando com sua amiga no outro lado da
moca	NOUN	1	32	39	0	usar o incidente brancoamarelo como desculpa nem todos os gays sao como aqueles mano queria muito saber o que foi esse incidente olhei ao redor e vi que o burburinho da outra rua estava chegando a nos nisso uma moca que estava conversando com sua amiga no outro lado da
que	PRON	0	32	40	0	usar o incidente brancoamarelo como desculpa nem todos os gays sao como aqueles mano queria muito saber o que foi esse incidente olhei ao redor e vi que o burburinho da outra rua estava chegando a nos nisso uma moca que estava conversando com sua amiga no outro lado da
estava	AUX	0	32	41	0	usar o incidente brancoamarelo como desculpa nem todos os gays sao como aqueles mano queria muito saber o que foi esse incidente olhei ao redor e vi que o burburinho da outra rua estava chegando a nos nisso uma moca que estava conversando com sua amiga no outro lado da
conversando	VERB	1	32	42	0	usar o incidente brancoamarelo como desculpa nem todos os gays sao como aqueles mano queria muito saber o que foi esse incidente olhei ao redor e vi que o burburinho da outra rua estava chegando a nos nisso uma moca que estava conversando com sua amiga no outro lado da
com	ADP	0	32	43	0	usar o incidente brancoamarelo como desculpa nem todos os gays sao como aqueles mano queria muito saber o que foi esse incidente olhei ao redor e vi que o burburinho da outra rua estava chegando a nos nisso uma moca que estava conversando com sua amiga no outro lado da
sua	DET	0	32	44	0	usar o incidente brancoamarelo como desculpa nem todos os gays sao como aqueles mano queria muito saber o que foi esse incidente olhei ao redor e vi que o burburinho da outra rua estava chegando a nos nisso uma moca que estava conversando com sua amiga no outro lado da
amiga	NOUN	0	32	45	0	usar o incidente brancoamarelo como desculpa nem todos os gays sao como aqueles mano queria muito saber o que foi esse incidente olhei ao redor e vi que o burburinho da outra rua estava chegando a nos nisso uma moca que estava conversando com sua amiga no outro lado da
no	ADP	0	32	46	0	usar o incidente brancoamarelo como desculpa nem todos os gays sao como aqueles mano queria muito saber o que foi esse incidente olhei ao redor e vi que o burburinho da outra rua estava chegando a nos nisso uma moca que estava conversando com sua amiga no outro lado da
outro	DET	0	32	47	0	usar o incidente brancoamarelo como desculpa nem todos os gays sao como aqueles mano queria muito saber o que foi esse incidente olhei ao redor e vi que o burburinho da outra rua estava chegando a nos nisso uma moca que estava conversando com sua amiga no outro lado da
lado	NOUN	0	32	48	0	usar o incidente brancoamarelo como desculpa nem todos os gays sao como aqueles mano queria muito saber o que foi esse incidente olhei ao redor e vi que o burburinho da outra rua estava chegando a nos nisso uma moca que estava conversando com sua amiga no outro lado da
da	ADP	0	32	49	0	usar o incidente brancoamarelo como desculpa nem todos os gays sao como aqueles mano queria muito saber o que foi esse incidente olhei ao redor e vi que o burburinho da outra rua estava chegando a nos nisso uma moca que estava conversando com sua amiga no outro lado da
31	['VERB', 'DET', 'NOUN', 'ADJ', 'ADP', 'NOUN', 'CCONJ', 'DET', 'DET', 'NOUN', 'VERB', 'ADP', 'DET', 'NOUN', 'VERB', 'ADV', 'VERB', 'PRON', 'PRON', 'AUX', 'DET', 'NOUN', 'VERB', 'ADP', 'NOUN', 'CCONJ', 'VERB', 'SCONJ', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'AUX', 'VERB', 'ADP', 'ADP', 'ADP', 'DET', 'NOUN', 'PRON', 'AUX', 'VERB', 'ADP', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP']	[0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]	32	31	1	usar o incidente brancoamarelo como desculpa nem todos os gays sao como aqueles mano queria muito saber o que foi esse incidente olhei ao redor e vi que o burburinho da outra rua estava chegando a nos nisso uma moca que estava conversando com sua amiga no outro lado da
fascista	NOUN	1	33	0	0	fascista foram voces porque voces entraram no orgao publico destruiu que a praca dos tres poderes alguns roubaram armas no congresso nacional fez maior destruicao e agora estao querendo se defender voces tem que ir para cadeia cambada
foram	AUX	0	33	1	0	fascista foram voces porque voces entraram no orgao publico destruiu que a praca dos tres poderes alguns roubaram armas no congresso nacional fez maior destruicao e agora estao querendo se defender voces tem que ir para cadeia cambada
voces	PRON	1	33	2	0	fascista foram voces porque voces entraram no orgao publico destruiu que a praca dos tres poderes alguns roubaram armas no congresso nacional fez maior destruicao e agora estao querendo se defender voces tem que ir para cadeia cambada
porque	SCONJ	0	33	3	0	fascista foram voces porque voces entraram no orgao publico destruiu que a praca dos tres poderes alguns roubaram armas no congresso nacional fez maior destruicao e agora estao querendo se defender voces tem que ir para cadeia cambada
voces	NOUN	1	33	4	0	fascista foram voces porque voces entraram no orgao publico destruiu que a praca dos tres poderes alguns roubaram armas no congresso nacional fez maior destruicao e agora estao querendo se defender voces tem que ir para cadeia cambada
entraram	VERB	0	33	5	0	fascista foram voces porque voces entraram no orgao publico destruiu que a praca dos tres poderes alguns roubaram armas no congresso nacional fez maior destruicao e agora estao querendo se defender voces tem que ir para cadeia cambada
no	ADP	0	33	6	0	fascista foram voces porque voces entraram no orgao publico destruiu que a praca dos tres poderes alguns roubaram armas no congresso nacional fez maior destruicao e agora estao querendo se defender voces tem que ir para cadeia cambada
orgao	NOUN	1	33	7	0	fascista foram voces porque voces entraram no orgao publico destruiu que a praca dos tres poderes alguns roubaram armas no congresso nacional fez maior destruicao e agora estao querendo se defender voces tem que ir para cadeia cambada
publico	ADJ	1	33	8	0	fascista foram voces porque voces entraram no orgao publico destruiu que a praca dos tres poderes alguns roubaram armas no congresso nacional fez maior destruicao e agora estao querendo se defender voces tem que ir para cadeia cambada
destruiu	VERB	0	33	9	0	fascista foram voces porque voces entraram no orgao publico destruiu que a praca dos tres poderes alguns roubaram armas no congresso nacional fez maior destruicao e agora estao querendo se defender voces tem que ir para cadeia cambada
que	SCONJ	0	33	10	0	fascista foram voces porque voces entraram no orgao publico destruiu que a praca dos tres poderes alguns roubaram armas no congresso nacional fez maior destruicao e agora estao querendo se defender voces tem que ir para cadeia cambada
a	DET	0	33	11	0	fascista foram voces porque voces entraram no orgao publico destruiu que a praca dos tres poderes alguns roubaram armas no congresso nacional fez maior destruicao e agora estao querendo se defender voces tem que ir para cadeia cambada
praca	NOUN	1	33	12	0	fascista foram voces porque voces entraram no orgao publico destruiu que a praca dos tres poderes alguns roubaram armas no congresso nacional fez maior destruicao e agora estao querendo se defender voces tem que ir para cadeia cambada
dos	ADP	0	33	13	0	fascista foram voces porque voces entraram no orgao publico destruiu que a praca dos tres poderes alguns roubaram armas no congresso nacional fez maior destruicao e agora estao querendo se defender voces tem que ir para cadeia cambada
tres	NOUN	1	33	14	0	fascista foram voces porque voces entraram no orgao publico destruiu que a praca dos tres poderes alguns roubaram armas no congresso nacional fez maior destruicao e agora estao querendo se defender voces tem que ir para cadeia cambada
poderes	NOUN	0	33	15	0	fascista foram voces porque voces entraram no orgao publico destruiu que a praca dos tres poderes alguns roubaram armas no congresso nacional fez maior destruicao e agora estao querendo se defender voces tem que ir para cadeia cambada
alguns	PRON	0	33	16	0	fascista foram voces porque voces entraram no orgao publico destruiu que a praca dos tres poderes alguns roubaram armas no congresso nacional fez maior destruicao e agora estao querendo se defender voces tem que ir para cadeia cambada
roubaram	VERB	1	33	17	0	fascista foram voces porque voces entraram no orgao publico destruiu que a praca dos tres poderes alguns roubaram armas no congresso nacional fez maior destruicao e agora estao querendo se defender voces tem que ir para cadeia cambada
armas	NOUN	0	33	18	0	fascista foram voces porque voces entraram no orgao publico destruiu que a praca dos tres poderes alguns roubaram armas no congresso nacional fez maior destruicao e agora estao querendo se defender voces tem que ir para cadeia cambada
no	ADP	0	33	19	0	fascista foram voces porque voces entraram no orgao publico destruiu que a praca dos tres poderes alguns roubaram armas no congresso nacional fez maior destruicao e agora estao querendo se defender voces tem que ir para cadeia cambada
congresso	NOUN	0	33	20	0	fascista foram voces porque voces entraram no orgao publico destruiu que a praca dos tres poderes alguns roubaram armas no congresso nacional fez maior destruicao e agora estao querendo se defender voces tem que ir para cadeia cambada
nacional	ADJ	0	33	21	0	fascista foram voces porque voces entraram no orgao publico destruiu que a praca dos tres poderes alguns roubaram armas no congresso nacional fez maior destruicao e agora estao querendo se defender voces tem que ir para cadeia cambada
